got_pizza,karma,age,raop_age,pop_request,activity,total_posts,raop_posts,prev_raop_post,words,poor,student,grateful,score
1,707,10.2273032407,0,14,12,5,0,First Post,50,Poor not in post,No student,Grateful not in post,4
0,1236,605.069884259,0,6,24,69,0,First Post,56,Poor not in post,No student,Grateful not in post,2
1,36,218.726782407,0,8,4,12,0,First Post,57,Poor not in post,Student,Grateful not in post,-7
1,53,1050.14525463,0,3,11,4,0,First Post,25,Poor not in post,No student,Grateful not in post,-2
0,2,61.3600347222,0,1,1,0,0,First Post,2,Poor not in post,No student,Grateful not in post,0
1,248,200.208622685,0,4,15,12,0,First Post,91,Poor not in post,Student,Grateful not in post,-3
0,203,157.650983796,0,5,11,6,0,First Post,42,Poor not in post,No student,Grateful not in post,-2
0,613,238.791203704,0,4,13,5,0,First Post,56,Poor not in post,No student,Grateful not in post,0
1,15091,491.06875,0,10,39,26,0,First Post,18,Poor not in post,No student,Grateful not in post,5
0,30,140.16025463,0,5,1,0,0,First Post,59,Poor not in post,No student,Grateful not in post,-4
1,364,361.745243056,338.482233796,15,25,88,1,Posted Before,73,Poor not in post,No student,Grateful not in post,-2
0,2243,403.81494213,0,4,34,81,0,First Post,80,Poor not in post,Student,Grateful not in post,1
0,182,125.139259259,82.2880092593,2,21,6,0,First Post,28,Poor not in post,No student,Grateful not in post,1
1,90,5.03797453704,0,3,10,0,0,First Post,68,Poor not in post,No student,Grateful not in post,-9
1,1,0.0204282407407,0.0204282407407,1,1,1,1,Posted Before,104,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,4,0,0,0,First Post,70,Poor not in post,Student,Grateful not in post,6
0,0,0,0,6,0,0,0,First Post,97,Poor not in post,No student,Grateful not in post,-4
0,2469,206.761967593,0,2,53,77,0,First Post,104,Poor not in post,No student,Grateful not in post,-7
0,1019,456.987731481,0,6,17,2,0,First Post,100,Poor not in post,No student,Grateful not in post,-3
0,2337,44.9381828704,22.761400463,26,30,17,0,First Post,95,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,1,0,0,0,First Post,115,Poor not in post,No student,Grateful not in post,-3
1,1394,384.622974537,0,16,33,10,0,First Post,144,Poor not in post,No student,Grateful not in post,3
1,560,315.158634259,0,4,29,24,0,First Post,73,Poor not in post,No student,Grateful not in post,3
0,117,78.7174421296,0,2,9,2,0,First Post,51,Poor not in post,No student,Grateful not in post,0
0,2548,707.04818287,0,2,36,50,0,First Post,28,Poor not in post,No student,Grateful not in post,-1
0,1850,816.377291667,0,3,43,90,0,First Post,17,Poor not in post,No student,Grateful not in post,-3
0,74,123.144675926,0,2,11,3,0,First Post,50,Poor not in post,Student,Grateful not in post,2
1,2363,728.704270833,0,28,80,65,0,First Post,4,Poor not in post,No student,Grateful not in post,0
0,4393,663.453668981,150.84125,9,41,55,2,Posted Before,8,Poor not in post,No student,Grateful not in post,0
0,3157,437.671747685,0,3,46,40,0,First Post,90,Poor not in post,No student,Grateful not in post,8
0,81,37.0185300926,0,9,11,2,0,First Post,80,Poor not in post,Student,Grateful not in post,-4
0,0,0,0,4,0,0,0,First Post,23,Poor not in post,No student,Grateful not in post,-3
0,1,1.00108796296,1.00108796296,10,1,0,0,First Post,90,Poor not in post,Student,Grateful not in post,11
0,641,570.033391204,210.885590278,3,31,8,0,First Post,58,Poor not in post,No student,Grateful not in post,3
0,585,186.846527778,25.2155324074,3,43,60,1,Posted Before,103,Poor not in post,No student,Grateful not in post,-3
0,1211,322.261099537,0,1,62,40,0,First Post,14,Poor not in post,No student,Grateful not in post,0
1,7116,637.737118056,0,6,94,109,0,First Post,174,Poor not in post,Student,Grateful not in post,10
0,19,193.658113426,0,2,9,3,0,First Post,72,Poor not in post,No student,Grateful not in post,1
0,5882,809.327453704,657.893055556,5,60,77,0,First Post,117,Poor not in post,No student,Grateful not in post,20
0,865,202.068923611,94.3657060185,2,34,29,0,First Post,30,Poor not in post,No student,Grateful not in post,3
1,4,0.537233796296,0.144594907407,2,2,0,0,First Post,140,Poor not in post,No student,Grateful not in post,4
0,1067,582.028321759,225.683831019,1,39,14,0,First Post,18,Poor not in post,No student,Grateful not in post,-4
0,2082,42.5161689815,40.8645717593,3,9,6,2,Posted Before,NA,Poor not in post,No student,Grateful not in post,0
1,6289,254.775289352,0,21,42,72,0,First Post,113,Poor not in post,No student,Grateful not in post,0
0,4680,676.220243056,0,2,26,12,0,First Post,77,Poor not in post,No student,Grateful not in post,2
0,62,134.70349537,0,8,10,1,0,First Post,59,Poor not in post,No student,Grateful not in post,-4
0,0,0,0,1,0,0,0,First Post,80,Poor not in post,No student,Grateful not in post,2
0,0,0,0,2,1,0,0,First Post,48,Poor not in post,No student,Grateful not in post,-5
0,1306,65.3775810185,0,6,15,50,0,First Post,87,Poor not in post,No student,Grateful not in post,0
0,0,0,0,6,0,0,0,First Post,107,Poor not in post,No student,Grateful not in post,3
0,124,48.3447916667,0,5,10,5,0,First Post,109,Poor not in post,No student,Grateful not in post,2
1,13456,362.438333333,225.180277778,16,66,68,1,Posted Before,17,Poor not in post,No student,Grateful not in post,-3
0,21,23.7855787037,0,1,3,1,0,First Post,56,Poor not in post,No student,Grateful not in post,8
0,0,0,0,3,0,0,0,First Post,384,Poor not in post,No student,Grateful not in post,-3
0,0,0,0,3,0,0,0,First Post,143,Poor not in post,No student,Grateful not in post,3
0,35,2.39508101852,0,5,1,1,0,First Post,113,Poor not in post,No student,Grateful not in post,16
1,1111,446.295185185,0,9,63,122,0,First Post,110,Poor not in post,No student,Grateful not in post,-4
0,0,0,0,6,0,0,0,First Post,168,Poor not in post,No student,Grateful not in post,8
0,1,1.68959490741,0,3,1,0,0,First Post,81,Poor not in post,No student,Grateful not in post,-4
0,1,0,0,2,1,0,0,First Post,97,Poor not in post,No student,Grateful not in post,0
0,0,0,0,7,0,0,0,First Post,5,Poor not in post,Student,Grateful not in post,0
0,130,174.283738426,0,2,6,5,0,First Post,43,Poor not in post,No student,Grateful not in post,-2
0,0,0,0,4,0,0,0,First Post,49,Poor not in post,No student,Grateful not in post,1
0,1183,92.1115856481,1.03075231481,3,15,2,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,27,184.17369213,0,2,4,1,0,First Post,47,Poor not in post,No student,Grateful not in post,-2
0,35,68.2457175926,0,2,9,2,0,First Post,43,Poor not in post,No student,Grateful not in post,2
0,2111,257.879421296,0.998946759259,6,44,50,0,First Post,54,Poor not in post,No student,Grateful not in post,2
0,2479,522.582060185,165.546226852,2,63,52,0,First Post,227,Poor not in post,No student,Grateful not in post,-6
1,550,166.07087963,0,1,23,31,0,First Post,35,Poor not in post,No student,Grateful not in post,-1
0,9450,461.756921296,0,17,110,219,0,First Post,34,Poor not in post,No student,Grateful not in post,6
1,4210,886.418877315,0,2,55,113,0,First Post,129,Poor not in post,No student,Grateful not in post,0
0,4206,205.580798611,0,10,74,41,0,First Post,101,Poor in post,Student,Grateful not in post,4
0,2655,288.569722222,0,19,49,16,0,First Post,59,Poor not in post,No student,Grateful not in post,0
1,213,472.6503125,0,3,12,0,0,First Post,68,Poor not in post,No student,Grateful not in post,2
0,0,0,0,3,0,0,0,First Post,72,Poor not in post,No student,Grateful not in post,0
0,2,0,0,4,1,0,0,First Post,35,Poor in post,No student,Grateful not in post,2
0,7,0.0916898148148,0.0864930555556,2,2,1,1,Posted Before,58,Poor not in post,No student,Grateful not in post,12
0,1,0,0,1,1,0,0,First Post,35,Poor not in post,Student,Grateful not in post,1
0,182,427.562789352,0,1,9,6,0,First Post,47,Poor not in post,No student,Grateful not in post,1
0,0,0,0,2,0,0,0,First Post,41,Poor not in post,No student,Grateful not in post,7
1,164,238.726840278,0,3,13,3,0,First Post,14,Poor not in post,No student,Grateful not in post,2
0,1100,52.6230092593,17.8929861111,1,26,13,0,First Post,29,Poor not in post,No student,Grateful not in post,1
1,15795,334.59587963,0,28,24,75,0,First Post,127,Poor not in post,No student,Grateful not in post,13
0,1210,600.113831019,0,20,28,50,0,First Post,30,Poor not in post,No student,Grateful not in post,1
0,515,408.936747685,0,2,31,18,0,First Post,24,Poor not in post,No student,Grateful not in post,0
0,58,686.092210648,0,9,10,2,0,First Post,43,Poor not in post,No student,Grateful not in post,5
0,4274,346.819328704,0,3,43,39,0,First Post,27,Poor not in post,No student,Grateful not in post,-6
0,1132,296.652962963,0,5,29,52,0,First Post,77,Poor not in post,No student,Grateful not in post,2
1,29,214.524594907,0,1,4,6,0,First Post,109,Poor not in post,No student,Grateful not in post,-4
1,9,459.102766204,0,11,5,0,0,First Post,115,Poor not in post,No student,Grateful not in post,4
1,11,275.092291667,0,5,3,0,0,First Post,174,Poor not in post,No student,Grateful not in post,-12
0,95,327.083611111,0,2,21,15,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,173,45.2247222222,0,3,5,0,0,First Post,28,Poor not in post,No student,Grateful not in post,5
0,3445,562.83837963,0,3,18,19,0,First Post,6,Poor not in post,No student,Grateful not in post,4
0,0,0,0,2,0,0,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
1,63,272.628796296,15.9324768519,6,8,7,0,First Post,61,Poor not in post,No student,Grateful not in post,-2
0,2,62.1052199074,0,2,2,0,0,First Post,14,Poor not in post,No student,Grateful not in post,1
0,1843,322.102685185,0,6,36,42,0,First Post,58,Poor not in post,No student,Grateful not in post,-3
0,88,60.8908449074,0,1,17,4,0,First Post,NA,Poor not in post,No student,Grateful not in post,0
0,175,286.613715278,0,4,3,25,0,First Post,49,Poor not in post,No student,Grateful not in post,-7
0,6,75.8876736111,0,2,3,1,0,First Post,14,Poor not in post,No student,Grateful not in post,3
0,4,4.11128472222,0,4,1,0,0,First Post,123,Poor not in post,No student,Grateful not in post,6
1,256,735.162546296,0,3,18,12,0,First Post,36,Poor not in post,No student,Grateful not in post,3
0,3,0,0,3,1,0,0,First Post,45,Poor not in post,No student,Grateful not in post,0
0,0,0,0,3,0,0,0,First Post,110,Poor not in post,Student,Grateful not in post,1
0,765,312.976736111,0,2,25,45,0,First Post,161,Poor not in post,No student,Grateful not in post,7
0,0,0,0,6,0,0,0,First Post,233,Poor not in post,No student,Grateful not in post,-1
0,2032,427.210763889,213.655775463,2,125,58,0,First Post,44,Poor not in post,No student,Grateful not in post,5
1,4049,915.182407407,0,2,23,29,0,First Post,43,Poor not in post,No student,Grateful not in post,4
0,941,93.9368981481,93.9368981481,11,15,9,0,First Post,45,Poor not in post,No student,Grateful not in post,0
0,482,106.871701389,0,4,8,16,0,First Post,15,Poor not in post,No student,Grateful not in post,5
1,422,27.0615972222,0,5,10,0,0,First Post,61,Poor not in post,No student,Grateful not in post,3
0,1,0.0259837962963,0.0259837962963,5,1,0,0,First Post,39,Poor not in post,No student,Grateful not in post,3
1,1266,51.1622337963,45.6794444444,17,19,24,0,First Post,18,Poor not in post,No student,Grateful not in post,0
0,140,23.3825810185,0,10,3,5,0,First Post,57,Poor not in post,No student,Grateful not in post,2
0,246,342.790289352,0,1,23,15,0,First Post,59,Poor not in post,No student,Grateful not in post,-1
0,1123,390.982372685,214.957835648,7,29,11,0,First Post,116,Poor not in post,No student,Grateful not in post,-3
0,1393,271.711793981,61.9109722222,3,34,93,1,Posted Before,71,Poor not in post,No student,Grateful not in post,1
1,25,219.863923611,0,1,5,6,0,First Post,132,Poor not in post,No student,Grateful not in post,-2
1,135,2.05657407407,0,8,3,1,0,First Post,282,Poor not in post,No student,Grateful not in post,16
0,963,14.7241435185,0,3,13,0,0,First Post,31,Poor not in post,No student,Grateful not in post,3
0,651,540.114571759,0,7,18,14,0,First Post,41,Poor not in post,No student,Grateful not in post,0
1,5,0.145578703704,0,4,2,0,0,First Post,30,Poor not in post,No student,Grateful not in post,0
0,44,115.413680556,0,6,9,2,0,First Post,28,Poor not in post,No student,Grateful not in post,-4
0,956,386.530474537,0,1,36,114,0,First Post,111,Poor not in post,No student,Grateful not in post,-1
1,1,0.012650462963,0.012650462963,3,1,0,0,First Post,12,Poor not in post,No student,Grateful not in post,0
0,0,0,0,6,0,0,0,First Post,103,Poor not in post,No student,Grateful not in post,-6
0,6,171.04537037,0,2,4,2,0,First Post,46,Poor not in post,No student,Grateful not in post,1
0,453,507.046331019,0,4,22,61,0,First Post,113,Poor not in post,No student,Grateful not in post,-2
0,1039,180.45318287,43.9719791667,3,26,13,0,First Post,43,Poor not in post,Student,Grateful not in post,1
0,5443,273.619444444,0,7,13,33,0,First Post,16,Poor not in post,No student,Grateful not in post,-3
1,59,112.098738426,0,13,7,1,0,First Post,69,Poor not in post,No student,Grateful not in post,4
0,8,39.8444328704,0,4,6,4,0,First Post,56,Poor not in post,No student,Grateful not in post,3
0,571,313.932905093,0,1,24,11,0,First Post,48,Poor not in post,No student,Grateful not in post,5
0,972,328.964016204,0,1,29,8,0,First Post,40,Poor not in post,No student,Grateful not in post,0
1,581,168.898229167,0,3,25,8,0,First Post,18,Poor not in post,No student,Grateful not in post,-2
0,18208,481.425972222,91.516504629600007,6,81,177,0,First Post,135,Poor not in post,No student,Grateful not in post,4
0,2811,729.952002315,0,3,23,43,0,First Post,105,Poor not in post,No student,Grateful not in post,3
0,5475,330.132280093,0,8,19,17,0,First Post,92,Poor not in post,No student,Grateful not in post,3
1,0,0,0,2,0,0,0,First Post,27,Poor not in post,No student,Grateful not in post,1
0,3198,184.502627315,158.076273148,12,59,41,0,First Post,14,Poor not in post,No student,Grateful not in post,0
0,239,187.999953704,0,2,20,3,0,First Post,58,Poor not in post,No student,Grateful not in post,-11
0,5286,914.286458333,198.402615741,3,84,117,0,First Post,38,Poor not in post,No student,Grateful not in post,-1
0,84,80.3134027778,0,3,12,1,0,First Post,25,Poor not in post,No student,Grateful not in post,-1
0,6,0,0,9,1,0,0,First Post,117,Poor not in post,No student,Grateful not in post,4
0,1153,343.767037037,0,2,31,81,0,First Post,61,Poor not in post,No student,Grateful not in post,0
0,4297,432.016678241,0,5,117,79,0,First Post,21,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,6,0,0,0,First Post,78,Poor not in post,No student,Grateful not in post,4
0,78,135.643888889,130.003530093,2,8,1,0,First Post,43,Poor not in post,No student,Grateful not in post,-1
0,0,0,0,5,0,0,0,First Post,177,Poor not in post,No student,Grateful not in post,12
1,0,0,0,2,0,0,0,First Post,248,Poor in post,No student,Grateful not in post,-2
0,472,275.196793981,0,5,29,16,0,First Post,1,Poor not in post,No student,Grateful not in post,-2
0,1618,113.240729167,0,5,14,24,0,First Post,21,Poor not in post,No student,Grateful not in post,0
0,3549,659.607986111,87.8928587963,3,31,161,0,First Post,117,Poor not in post,No student,Grateful not in post,-3
0,19,23.6885185185,0,3,2,0,0,First Post,39,Poor not in post,No student,Grateful not in post,2
0,273,165.785694444,0,1,39,14,0,First Post,45,Poor not in post,No student,Grateful not in post,5
0,1239,312.751759259,0,3,21,68,0,First Post,104,Poor not in post,No student,Grateful not in post,5
0,4,35.4883101852,0,9,2,0,0,First Post,34,Poor not in post,No student,Grateful not in post,1
0,0,0,0,1,0,0,0,First Post,117,Poor not in post,Student,Grateful not in post,13
0,249,145.661053241,0,1,16,27,0,First Post,104,Poor not in post,No student,Grateful not in post,1
0,0,0,0,5,0,0,0,First Post,177,Poor not in post,No student,Grateful not in post,-17
0,1899,417.891157407,57.9249074074,2,29,27,2,Posted Before,33,Poor not in post,No student,Grateful not in post,4
0,0,0,0,5,0,0,0,First Post,67,Poor not in post,No student,Grateful not in post,-2
0,2,0,0,3,1,0,0,First Post,12,Poor not in post,No student,Grateful not in post,0
0,7,0,0,9,1,0,0,First Post,164,Poor not in post,Student,Grateful not in post,-6
1,0,0,0,3,0,0,0,First Post,101,Poor not in post,Student,Grateful not in post,2
0,0,0,0,2,0,0,0,First Post,39,Poor not in post,No student,Grateful not in post,0
0,577,118.997534722,0,3,20,5,0,First Post,68,Poor not in post,No student,Grateful not in post,7
0,0,0,0,9,0,0,0,First Post,132,Poor not in post,No student,Grateful not in post,10
0,0,0,0,6,0,0,0,First Post,188,Poor not in post,No student,Grateful not in post,-5
1,186,127.601168981,0,3,20,3,0,First Post,35,Poor not in post,No student,Grateful not in post,3
0,1486,313.28306713,0,2,28,9,0,First Post,72,Poor not in post,No student,Grateful not in post,2
0,2939,1209.85976852,0,4,29,1,0,First Post,33,Poor not in post,No student,Grateful not in post,0
